initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,conv1x1,conv1x1_3x3.0,conv1x1_3x3.1,conv1x1_5x5.0,conv1x1_5x5.1,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,320.47228258945853,115.06410591926257,115.06410203039424,225.8747633639923,225.87476080495722,82.32666666666667,84.97,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,279.27704,81.81462,81.814606,145.67648,145.67645,82.23333333333333,84.76,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,347.75638545312,107.82487669561134,107.82487468690505,182.7686956183987,182.76868904057386,82.23333333333333,84.76,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,203.78725,47.097904,47.097904,204.31604,204.31604,82.085,84.28,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,275.60561162343697,55.31653108015434,55.3165314117666,267.3290034917524,267.3290136982596,82.27666666666667,84.78,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,214.95595,98.326744,98.32675,203.61957,203.61954,82.14166666666667,84.86,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,316.81976636810896,129.42537572389514,129.42537261991234,273.1582758188329,273.1582712384072,82.13666666666667,84.18,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,255.91783,122.46551,122.46549,140.1198,140.11981,82.215,85.08,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,341.38862350195444,168.78466520006893,168.78466553491026,191.45993735104753,191.45994357519217,82.27333333333333,84.87,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,160.50162,120.05201,120.05198,138.416,138.41602,82.53833333333333,84.38,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,242.35782751116633,172.26442030799836,172.2644170658656,198.7389112014521,198.73891021607756,82.53833333333333,84.38,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,231.76845,290.48508,290.48508,20.621063,20.621061,82.2,84.43,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,295.1585093807432,331.0707415612373,331.07073765780655,23.20389136269632,23.203893103805054,82.17,85.23,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,398.46948,106.05533,106.05531,96.93765,96.93768,82.19,85.17,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,506.9400661560937,152.97107462742147,152.97107565761732,128.78804874926342,128.78805116063177,82.18833333333333,84.92,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,203.30804,160.47705,160.47705,58.77122,58.771217,82.13166666666666,83.43,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,271.4926025487935,220.82462512723805,220.82462198924802,86.0534707412965,86.05347083361845,82.13166666666666,83.43,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,274.1682,69.92897,69.928955,194.56021,194.56018,82.035,85.28,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,386.4234133881165,83.77643348811397,83.77643518078328,242.6867598419616,242.68675250240358,82.04166666666667,85.52,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,321.01675,189.81825,189.81825,100.48184,100.48186,82.405,84.76,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,373.9465500482276,231.267687536259,231.26768563364814,112.07750891411574,112.07750503983019,82.40333333333334,82.59,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,234.26752,17.040348,17.040352,277.51266,277.5127,82.345,85.13,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,337.98451899467216,28.27163426328665,28.27163390989945,425.7030978187123,425.70309909104725,82.29833333333333,84.35,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,258.4666,54.316307,54.3163,165.5046,165.50455,82.325,84.56,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,327.9976428482859,70.83096718319075,70.83096308254622,219.57693751677155,219.5769414350912,82.325,84.56,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,120.80699,96.025764,96.02574,238.7199,238.71991,81.76666666666667,85.19,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,126.39863709468875,106.80224958332472,106.80224930570938,257.04587967431155,257.0458795695965,81.76666666666667,85.19,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,287.1572,115.87004,115.870056,155.98929,155.98929,81.98666666666666,84.52,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,360.8001495236153,142.83016252051067,142.83016013539714,176.20977819808783,176.20978624776018,81.91666666666667,84.19,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,216.91139,87.80143,87.80143,211.71771,211.71774,81.985,83.63,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,302.1660494351159,117.76852944599784,117.76852539387671,286.5069405160303,286.5069433050163,81.985,83.63,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,268.7962,105.783264,105.78325,124.801186,124.801155,82.455,84.27,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,335.56692961820664,130.34825858838917,130.34826577803705,155.53219990334543,155.5321948275654,82.455,84.27,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,197.10013,105.72963,105.72964,188.96466,188.96472,82.04166666666667,83.46,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,258.58503056560676,135.12729664476836,135.127294765511,231.52021426525562,231.5202177716685,82.04166666666667,83.46,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,173.3168,70.25208,70.25208,155.77644,155.77644,82.34166666666667,85.07,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,234.96270662405843,99.06454942700297,99.06454927257833,214.01314539326708,214.01314626475138,82.34166666666667,85.07,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,207.12366,104.31057,104.31061,121.28553,121.28552,81.9,84.41,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,266.2691697152169,135.73175515367822,135.73175458279522,152.2428940724554,152.24289148507347,81.9,84.41,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,168.60594,134.76854,134.76852,110.970436,110.97041,82.28833333333333,84.38,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,225.4624823362425,179.344600177726,179.34459797868058,143.77081863373084,143.7708214178684,82.28833333333333,84.38,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,278.60156,229.94293,229.94289,34.22184,34.221844,81.95,84.76,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,328.90507920154124,267.1641586496311,267.16415565980014,39.16660583326002,39.16660666471569,81.95,84.76,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,293.15024,78.29354,78.29351,89.98464,89.98464,82.04666666666667,85.06,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,367.51595538109996,109.58913308558961,109.58913515289827,119.72724057064625,119.727238428098,82.04666666666667,85.06,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,241.24393,118.84278,118.84281,65.1144,65.11442,82.19,83.65,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,298.89410845187814,154.4623668732058,154.46236559776165,83.44468385598203,83.4446872128106,82.19,83.65,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,281.53094,66.923935,66.92394,111.00932,111.00931,81.60166666666667,83.77,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,344.2761868808131,84.71460239034275,84.71460012406301,134.61152642367608,134.611533399446,81.60166666666667,83.77,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,303.59213,149.52576,149.52576,77.97456,77.97457,82.305,85.31,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,401.95659372025716,213.19015237024513,213.19014922126541,106.47696910176715,106.4769688686037,82.305,85.31,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,216.59967,29.138582,29.138584,217.39111,217.39114,82.33333333333333,85.91,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,295.57772682400497,43.430741690324815,43.43073631729341,298.24573444008877,298.2457366539867,82.33333333333333,85.91,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,254.70692,55.537075,55.537067,156.80159,156.80156,82.0,84.4,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,331.4323779449859,79.94676920821948,79.94676600670373,216.88035789438976,216.88035868193788,82.0,84.4,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,172.12752,116.045715,116.045746,180.27394,180.27394,81.18333333333334,84.13,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,184.88604160472684,125.72844051085512,125.72844637394202,194.6827765185045,194.68277519624357,81.18333333333334,84.13,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,197.91708,100.13476,100.13476,96.550285,96.55027,82.05833333333334,84.56,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,261.85826083107395,144.593506578331,144.59350320819854,134.8637911843796,134.86378961126795,82.05833333333334,84.56,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,194.08156,65.91884,65.918846,170.74347,170.74352,82.36,84.6,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,64,288.2820154283509,94.21487387394328,94.21487180072425,239.52288786712202,239.52288140297622,82.35833333333333,85.4,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,229.1089,80.22651,80.22651,146.70164,146.70164,82.65,85.07,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,315.3474926498392,115.45245774938583,115.45245814699894,214.8650322802299,214.86503395027333,82.65,85.07,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,195.71852,70.15433,70.15433,274.45938,274.45938,82.22,84.49,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,283.54984205246086,100.29927772114964,100.29927557296341,374.63176273961835,374.6317520665875,82.22,84.49,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,191.32845,82.119286,82.11926,184.26633,184.26634,82.26,85.44,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,244.97692886462977,106.5176073664332,106.51760743204902,236.11713374071576,236.11713743684112,82.26,85.44,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,250.5384,104.68018,104.68017,165.56479,165.56476,82.495,83.33,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,297.16511888621915,149.01022708820062,149.01022606246337,222.77618774690774,222.77618497172577,82.45833333333333,83.77,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,153.28438,144.77034,144.77032,130.8645,130.86452,82.67833333333333,84.7,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,206.4848708512655,180.79418556501003,180.79418966066697,163.45590744343133,163.4559047396792,82.67833333333333,84.7,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,229.68538,264.70813,264.7081,27.109928,27.109924,82.17666666666666,84.94,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,295.13578104768476,324.9228027806613,324.9228068083945,37.46373216475452,37.46373295158149,82.17666666666666,84.94,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,303.91055,97.89643,97.89642,118.60039,118.60038,82.19,85.11,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,392.4619212791338,133.36020532439667,133.3602055777877,161.49240451163297,161.49240494201334,82.19,85.11,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,211.07448,188.8396,188.83955,85.56717,85.56718,82.48833333333333,83.34,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,315.60761224154675,252.2146517896127,252.21464483735713,114.2705297745496,114.27052922506576,82.48166666666667,83.4,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,314.54233,72.05623,72.05623,173.81146,173.81146,82.39,85.28,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,392.6080545684727,94.71488947587999,94.71488944377296,230.83666891569806,230.8366781383753,82.39,85.28,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,351.90414,168.02318,168.02321,94.32702,94.327034,82.83,85.82,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,417.78990365233307,236.1679736680714,236.16797091607543,122.87559866413075,122.87560103369228,82.89333333333333,86.01,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,199.74956,15.984397,15.984397,235.70651,235.70644,82.67666666666666,85.2,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,284.81141998759654,22.216607532545385,22.21660722581352,327.3775905072996,327.37759077131807,82.67666666666666,85.2,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,206.32562,34.46945,34.469448,177.31181,177.31183,82.37,84.46,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,247.981504331108,55.72056188779654,55.720559386664,245.26787882972638,245.26787814225128,82.32666666666667,84.79,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,114.64059,103.51401,103.51402,211.10764,211.10767,82.02333333333333,84.84,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,132.64747068687373,111.78251462702347,111.78251343863091,229.31662856584398,229.31663488075748,82.02333333333333,84.84,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,241.0905,95.49899,95.49898,179.11292,179.11293,82.05166666666666,85.48,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,303.3795343141732,119.37323063691778,119.3732299843233,224.00879250501467,224.00879291111661,82.05166666666666,85.48,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,231.82198,82.881165,82.88118,159.70491,159.7049,82.59333333333333,84.68,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,32,324.7731625156471,120.46270169958477,120.46270741490738,232.4198739755507,232.41987528149025,82.59333333333333,84.74,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,217.38992,70.30181,70.301796,122.32738,122.32736,82.61,83.3,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,307.9973221424507,124.0530665459133,124.0530696944777,236.2952587026403,236.2952513690479,82.55333333333333,83.48,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,269.30554,42.85866,42.858646,241.41046,241.41046,82.21333333333334,82.18,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,338.92024316265764,55.30475436899986,55.3047532492489,303.20760656864877,303.2076140725625,82.21333333333334,82.18,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,208.81685,70.090294,70.09029,176.1961,176.19608,82.135,84.93,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,272.97541782052184,99.39248082098943,99.39248259735695,242.91413069584843,242.914130830145,82.135,84.93,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,269.88754,131.74277,131.74277,129.6623,129.6623,82.64,83.3,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,316.6474749988149,162.33876085823485,162.33876378405498,166.17107619764627,166.17107794052617,82.64,83.3,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,152.53462,120.47537,120.475365,108.120415,108.120415,82.71166666666667,83.7,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,236.55095933829978,176.3001611939418,176.300153227659,157.36773661794726,157.36773775241733,82.71166666666667,83.7,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,196.44344,262.9433,262.94324,12.365187,12.365184,81.92833333333333,83.61,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,262.6562704795869,335.3476344856581,335.34763819662044,11.86738281224692,11.867384993390928,81.92833333333333,83.6,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,239.77332,87.97335,87.97336,100.101166,100.101166,81.87666666666667,82.88,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,333.793351036965,124.5958428335989,124.59584376464369,141.2015119705005,141.20150946269962,81.80166666666666,82.92,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,273.66052,210.21587,210.21584,80.20133,80.2013,82.17666666666666,84.62,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,350.1343727246832,310.2767030243126,310.27670113035254,125.0403278209833,125.04033147563656,82.255,84.73,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,255.05995,80.09434,80.09433,141.2044,141.20439,81.87333333333333,84.46,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,350.03039496292325,109.88405039291139,109.88404982335206,190.27844423398352,190.27844650998748,81.87333333333333,84.46,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,294.18665,194.43123,194.4312,68.54167,68.54166,82.60166666666667,85.41,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,373.543660860175,271.3457208815675,271.3457214382857,97.21192748657877,97.21192857123117,82.60166666666667,85.41,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,233.14032,17.875137,17.875135,255.59561,255.59554,82.51,85.19,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,332.7550638938515,25.45398240213534,25.453983446407783,359.53655347779574,359.53656702480953,82.50333333333333,85.14,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,240.00842,42.77285,42.772846,155.14214,155.14212,82.07166666666667,83.31,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,329.2152666522882,63.06664643928224,63.06664741621134,212.32374222991237,212.32374906761638,82.07166666666667,83.31,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,102.27974,106.381836,106.38182,232.17899,232.17899,81.98333333333333,84.89,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,127.73357259050688,130.1331593053226,130.1331531868564,278.51146062999544,278.51145982372213,81.98333333333333,84.89,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,282.7194,169.65279,169.65279,121.762115,121.76211,82.24333333333334,84.21,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,303.50800906956374,166.28610174131848,166.2861052387043,113.14686643759073,113.14686570682738,82.135,84.02,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,194.3236,90.27809,90.27809,143.2728,143.27281,82.31166666666667,84.45,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,True,16,242.3616912386077,118.86243395828313,118.86243033427866,188.71453274602123,188.71453198252772,82.31166666666667,84.45,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,297.3789,103.10478,103.10482,93.53545,93.53546,82.1,84.42,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,373.33036621631436,136.58938776937816,136.5893842439654,127.60057584843847,127.60057478681863,82.1,84.42,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,240.55847,97.75092,97.75088,182.07933,182.07933,81.305,84.5,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,320.7791543410774,124.5664493752393,124.56645107768102,227.09210181385404,227.09210003519763,81.305,84.5,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,204.25238,110.4883,110.48827,136.71095,136.71092,81.615,84.61,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,259.5737173418405,138.74346521400145,138.74345877807625,169.27187012252207,169.27186678966314,81.615,84.61,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,249.54472,107.57365,107.57366,128.17918,128.17918,82.065,84.65,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,325.761398298981,145.62994535430855,145.62994525166397,170.25119659790494,170.2511970831353,82.065,84.65,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,213.60135,193.17018,193.17017,136.20703,136.20703,82.225,84.12,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,287.3633541285311,261.59917906598764,261.5991823042679,184.3844826257485,184.38448403457932,82.18333333333334,84.59,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,241.01314,207.08759,207.08766,40.43793,40.43794,81.865,84.52,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,285.0552630929705,243.90500180083723,243.9049967608307,50.52069956512845,50.52069979263104,81.865,84.52,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,297.44232,93.27058,93.270584,88.28606,88.286064,81.74166666666666,84.46,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,386.9699181887334,132.410674838459,132.41067754644087,123.10434122383874,123.10434388763103,81.74166666666666,84.46,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,277.03714,164.06166,164.06169,97.7737,97.7737,81.98833333333333,84.27,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,356.6938105179696,214.96610991209982,214.96610752004196,127.50299519092366,127.50299691013899,81.98833333333333,84.27,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,286.1433,74.593155,74.593124,97.998764,97.998764,81.355,83.77,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,362.08349291935343,97.44870173048133,97.44870433034086,123.99432081738853,123.9943224295908,81.355,83.77,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,315.9171,123.89042,123.890396,68.34336,68.34338,82.4,84.05,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,418.81426622226826,184.93993943363634,184.93993824275162,99.2868508900895,99.2868506507492,82.4,84.05,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,264.14386,40.09395,40.093952,223.74364,223.74362,82.07666666666667,84.57,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,336.18873973934205,51.99626696643697,51.99626859712875,282.45582511130124,282.45582706776463,82.07666666666667,84.57,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,273.4503,59.770187,59.770172,161.00499,161.00502,81.965,84.03,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,349.2806952504813,79.68548012873089,79.68548081683153,210.97906247552777,210.9790619506503,81.965,84.03,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,157.59721,116.1043,116.10431,208.00261,208.00261,81.52333333333333,83.19,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,180.61409734524628,138.035813072285,138.03581567575114,241.15380224582833,241.1537924190553,81.52333333333333,83.19,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,238.1108,86.78855,86.78855,127.17993,127.17993,81.615,83.68,deeplift,13
