initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,conv1x1,conv1x1_3x3.0,conv1x1_3x3.1,conv1x1_5x5.0,conv1x1_5x5.1,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,320.4722937984534,115.06411608893282,115.06411419485588,225.87483963831912,225.87483488892363,82.32666666666667,84.97,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,279.27695,81.8147,81.81468,145.67635,145.67635,82.23333333333333,84.76,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,347.7565697546784,107.82498439070959,107.8249827663754,182.76893367480125,182.76893910257897,82.23333333333333,84.76,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,207.80205,42.235188,42.23517,205.93217,205.93208,82.27666666666667,84.78,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,275.6056188355351,55.31649886247753,55.31650129802834,267.3291093069221,267.32911904267274,82.27666666666667,84.78,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,223.27379,97.98088,97.98091,205.5257,205.5257,82.13666666666667,84.18,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,317.2396614917787,138.8953243836566,138.89532258639557,287.7292162678831,287.72921492311286,82.14166666666667,84.86,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,238.71394,114.9296,114.9296,137.4645,137.46443,82.22166666666666,84.55,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,339.37435088057845,165.99212741977826,165.99212409462336,189.42091120264908,189.4209134468787,82.24666666666667,84.7,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,164.6204,121.57422,121.57422,145.81839,145.81837,82.53,84.49,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,242.35788884977597,172.2640449430739,172.26404692808887,198.73890546808514,198.73890238161613,82.53833333333333,84.38,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,221.02731,261.64566,261.64566,19.149319,19.149324,82.17,85.23,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,295.15867652950686,331.07085446140223,331.0708531664427,23.20388101137642,23.203882868444396,82.17,85.23,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,397.33942,106.23669,106.236694,92.03084,92.03083,82.18833333333333,84.92,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,506.940879093764,152.97132100752023,152.9713247287556,128.7885218608207,128.78852183145352,82.18833333333333,84.92,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,175.64034,162.3478,162.34778,67.46083,67.46082,82.15166666666667,83.02,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,271.49291461066645,220.8253531225243,220.82536068136608,86.05395667757661,86.0539538009758,82.13166666666666,83.43,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,286.62418,66.47871,66.47871,186.12778,186.12779,82.01,84.71,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,371.91993411807516,85.53231810310025,85.53231584128856,243.443151683395,243.44315016272617,82.03166666666667,85.27,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,287.4699,168.36868,168.36864,80.286354,80.286385,82.40333333333334,82.59,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,373.9473417881565,231.2680115981643,231.26801898659144,112.07718830708443,112.07718504850185,82.40333333333334,82.59,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,234.26778,17.040457,17.040459,277.5147,277.5147,82.345,85.13,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,326.1724722347602,27.417256054020527,27.417254250293176,393.97558482891577,393.9755864813401,82.305,84.89,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,258.46625,54.31643,54.316437,165.50421,165.50421,82.325,84.56,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,327.94778951398064,70.8304224129968,70.83042323521745,219.57473068227688,219.574727041972,82.325,84.56,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,120.80715,96.02615,96.02614,238.72052,238.72047,81.76666666666667,85.19,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,126.40288103355671,106.80243440092454,106.80243268023843,257.0455479440525,257.0455475124231,81.76666666666667,85.19,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,285.20682,105.2775,105.277504,138.26814,138.26813,81.935,84.09,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,378.9320434672936,158.70597082215326,158.7059719121448,196.43362502786474,196.4336286900461,81.95833333333333,84.44,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,233.34488,83.475426,83.475395,200.36098,200.36102,82.06833333333333,84.46,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,322.2002579770511,112.86252622411146,112.86252565320643,279.8602564206849,279.8602572132129,82.05,84.45,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,234.10161,86.404106,86.4041,132.29391,132.2939,82.83166666666666,84.82,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,292.40234831427955,111.6483280652728,111.64832454215549,171.5927013079695,171.59270780953744,82.83166666666666,84.82,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,188.65189,110.28679,110.28682,193.45085,193.45088,82.10166666666667,83.84,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,239.17723109497757,142.5184512714463,142.5184556944212,243.06854341398093,243.06853777486754,82.10166666666667,83.84,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,176.22278,95.31611,95.3161,178.79182,178.79181,82.45,85.09,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,223.0890859910174,121.591551297397,121.59155117981904,222.3421152829544,222.34211421454984,82.45,85.09,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,212.83139,126.60973,126.60975,167.15091,167.15088,82.36333333333333,84.72,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,270.39822382231614,159.00125448350877,159.0012592600712,200.9778174876489,200.97781792423967,82.36333333333333,84.72,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,167.12297,142.40366,142.40366,130.15976,130.15974,82.55333333333333,83.94,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,210.88814319326502,174.61299556618258,174.61300079250617,154.24252502459302,154.2425281098929,82.55333333333333,83.94,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,247.43988,231.77594,231.77591,41.22987,41.229874,82.18166666666667,84.44,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,295.24613424989496,274.04199375702234,274.04199437074243,48.29858564393149,48.298588627147105,82.18166666666667,84.44,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,278.77594,89.26471,89.2647,121.328804,121.32882,82.02833333333334,85.25,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,369.63652345783316,120.03281104753873,120.03281206596922,160.34740412207813,160.34740159277695,82.02833333333334,85.25,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,200.4822,126.7874,126.78735,100.99186,100.99185,82.295,84.25,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,256.01770526337566,162.8443765253467,162.84438058361124,122.07190779007409,122.07190489761011,82.295,84.25,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,242.76935,65.74352,65.743515,107.66021,107.660225,81.63,84.18,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,307.1680358912244,84.86129632912409,84.86129836103976,134.70887604247253,134.7088742168831,81.63,84.18,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,281.15067,129.75699,129.75699,87.69644,87.69646,82.52333333333333,85.55,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,356.80926903566825,174.34179777247397,174.3417905197206,113.20331385504197,113.2033167007918,82.52333333333333,85.55,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,205.32349,29.60361,29.603617,204.01501,204.01495,82.44833333333334,85.32,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,275.431291496962,40.37838935315121,40.37838901181932,266.5096660805544,266.50966396738005,82.44833333333334,85.32,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,240.05391,52.70993,52.709946,171.8002,171.80017,82.15666666666667,84.65,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,297.9439463827828,68.99940715940588,68.99940806884987,216.60356639811823,216.60356767252327,82.15666666666667,84.65,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,149.3585,105.248886,105.24887,181.32109,181.32114,81.05666666666667,84.6,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,155.02131805729272,110.3273418402118,110.3273429004799,187.97485406077774,187.97484753983343,81.05666666666667,84.6,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,221.76979,108.302315,108.30233,115.36213,115.36214,82.03166666666667,84.82,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,275.5886336449338,142.97439308079976,142.97439248413147,138.79662243866665,138.79662734802494,81.92,84.84,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,230.07086,85.02049,85.02048,186.07988,186.07985,82.42,84.43,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,280.02627102501486,107.7016299354092,107.70163117801316,227.69226980007699,227.6922745444387,82.42,84.43,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,203.16763,75.3702,75.370224,158.98796,158.98793,83.01833333333333,84.83,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,273.7878653652706,101.25705021091348,101.25704711480462,215.90397394024737,215.903973851783,83.025,84.63,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,176.46988,74.35671,74.35673,287.97992,287.9799,82.455,84.48,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,254.3488760650539,107.80540510819081,107.80540291749887,376.1225669750499,376.12255163029306,82.455,84.48,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,182.33075,76.04859,76.04859,180.71344,180.71342,82.60666666666667,85.47,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,222.9748980951211,93.86067820223559,93.86067896305396,214.4493582991092,214.44935365508022,82.60666666666667,85.47,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,254.55133,92.02631,92.02633,218.12166,218.12173,82.57166666666667,83.2,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,319.9646798709286,122.31799555821684,122.3179949975639,278.6310208820239,278.63102800665405,82.55333333333333,83.49,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,159.7502,133.358,133.35803,141.5961,141.59615,82.905,85.5,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,229.24224907501917,181.67333692461656,181.6733347013312,195.50515656276016,195.5051519062035,82.905,85.5,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,237.77724,247.72752,247.72748,34.006096,34.006107,82.5,85.49,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,298.4897654288747,301.6188675753818,301.61886698328016,39.18746547732755,39.18746505922897,82.5,85.49,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,312.23022,90.74263,90.74264,152.67888,152.67883,82.62666666666667,84.72,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,403.19667658352677,122.58776406752436,122.58776640862241,210.43588124732966,210.43587713137111,82.62666666666667,84.72,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,223.29692,152.29317,152.2932,95.8933,95.8933,82.91166666666666,84.29,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,300.3908061057186,207.66530821552863,207.66531380733218,126.24680800312352,126.24680854792622,82.91166666666666,84.29,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,277.68915,61.0296,61.02958,175.63153,175.63152,82.47,84.8,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,348.5665626199296,75.92463741047823,75.92463243882175,222.15547643724477,222.1554746147595,82.47,84.8,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,300.97348,146.84688,146.84686,101.93027,101.93025,83.18833333333333,85.85,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,359.905979994773,177.07832058668865,177.0783159234185,122.63818568262921,122.6381852376857,83.18833333333333,85.85,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,188.35355,20.905241,20.905247,242.61003,242.6101,82.97,85.77,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,231.75930448137865,25.642895572366847,25.64289645880981,279.76446185611354,279.7644583190445,82.97,85.77,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,166.96129,35.764454,35.764465,186.8469,186.8469,82.58833333333334,85.0,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,222.81369212115942,48.47147173984172,48.47147179610381,241.15376922073398,241.15377146766673,82.58833333333334,85.0,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,113.42149,102.73633,102.73631,220.62408,220.62405,82.19166666666666,85.27,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,122.97038533388088,113.92849619676261,113.92849692826557,238.10694897921016,238.10695523613276,82.19166666666666,85.27,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,227.629,101.30783,101.30786,176.8283,176.82834,82.33333333333333,84.75,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,266.7755622425478,123.67409853550274,123.67410075449128,213.01638404083894,213.01638002823455,82.33333333333333,84.75,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,263.86075,85.732704,85.73272,197.75076,197.7508,82.89666666666666,84.58,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,330.5987474709044,110.44285190931534,110.44285178286022,254.0827912557417,254.0827872896317,82.89666666666666,84.58,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,250.75082,81.74185,81.74183,215.85211,215.85211,83.08,84.29,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,285.4582165690621,92.45602234190689,92.45602350164775,263.02103763795213,263.02103198130476,83.04833333333333,84.56,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,206.14903,53.11568,53.115673,270.7683,270.76828,82.63166666666666,83.6,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,272.80653993870027,70.01395969461691,70.0139611720553,333.23535084011667,333.235341505702,82.63166666666666,83.6,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,178.16763,64.31447,64.31446,244.99619,244.99619,82.73333333333333,85.46,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,215.63685349850255,82.72903270924182,82.72903281034196,298.9833070715557,298.983303509865,82.73333333333333,85.46,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,261.18073,123.64762,123.647606,201.38997,201.39,82.89166666666667,84.33,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,322.0709146064463,156.7063774257428,156.70637557224734,252.63140896568638,252.63140953295215,82.89,84.32,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,150.64351,98.917,98.916985,165.92235,165.9224,83.055,84.69,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,206.76136304395303,127.07315945457418,127.07315800070461,211.33966370330324,211.3396720703183,83.055,84.69,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,218.10614,318.2354,318.23553,28.411144,28.411148,82.565,85.22,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,296.6095156929472,381.0214329024418,381.0214309405954,38.15464169351985,38.15464000445543,82.565,85.22,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,278.9309,81.52361,81.523605,145.86,145.85997,82.56166666666667,84.46,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,361.8870826470734,115.37751562746162,115.37751884336782,211.4011526907698,211.40115361418145,82.56166666666667,84.46,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,218.0912,163.67915,163.6792,136.26701,136.26701,82.83166666666666,84.68,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,320.19624053483284,240.70004394873976,240.7000426269138,194.58299493568427,194.5829904075375,82.79833333333333,84.55,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,225.70659,67.65332,67.653336,200.94028,200.94022,82.38333333333334,85.13,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,304.6615297586678,88.69808799236522,88.69808514955024,261.79603589219744,261.7960256178265,82.38333333333334,85.13,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,352.3447,191.063,191.06296,107.12243,107.12238,83.12166666666667,85.23,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,437.04181812689467,261.7652178398363,261.76521165028026,149.57297815440648,149.57297610942587,83.13666666666667,85.34,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,239.1839,21.706646,21.706642,288.71057,288.71054,83.06166666666667,84.83,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,340.7552739700295,28.22980186431574,28.22980320446134,388.81974232289775,388.81974382947493,83.06833333333333,83.01,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,205.6747,37.75312,37.753124,214.11853,214.11858,82.7,85.23,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,289.63805144930205,52.11835920930774,52.118358911136696,283.9526635538294,283.9526686027603,82.7,85.23,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,110.20771,92.348785,92.34877,274.10303,274.10312,82.34666666666666,84.38,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,131.0138754399013,106.00108160888128,106.00107898730276,312.27060232674864,312.2705941561042,82.34666666666666,84.38,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,226.76562,117.621,117.62097,129.87236,129.87236,82.535,84.95,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,279.918958335798,149.47670721239226,149.47670861031887,163.9175002870371,163.91750473625635,82.535,84.95,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,215.73497,77.34591,77.345924,166.89851,166.89856,82.93166666666667,84.47,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,273.3868633960854,96.18840681246063,96.18840727947219,216.02729837454868,216.0273018160999,82.93166666666667,83.33,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,275.19492,105.6302,105.6302,124.19351,124.19345,82.32666666666667,84.09,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,340.0060823058834,134.04672670749937,134.04672783612685,159.38254234568495,159.38254614035654,82.32666666666667,84.09,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,211.99394,86.28602,86.28602,166.06049,166.06049,81.61333333333333,83.88,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,278.94618783643347,113.27221855320934,113.27222127707007,213.72131256675223,213.7213037830816,81.61333333333333,83.88,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,191.1132,106.94031,106.94031,151.0113,151.01134,81.71,84.43,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,241.6435392036626,134.40250006312058,134.40250081638672,186.3710419297212,186.37104545097208,81.71,84.43,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,223.40259,98.86709,98.86708,156.794,156.79399,82.26333333333334,84.81,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,284.29313154087026,124.14123244436657,124.14123366508764,189.67083135475502,189.67083369552327,82.26333333333334,84.81,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,199.3352,169.17816,169.17816,160.6833,160.68332,82.41,84.08,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,263.84835678278705,218.36724257717037,218.3672360782348,205.16253899839631,205.16253719488537,82.41,84.08,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,263.78604,199.85936,199.85939,45.755737,45.755726,81.94166666666666,84.78,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,316.386885480437,237.68960287192073,237.6895989832517,57.03672173465849,57.03671979896392,81.94166666666666,84.78,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,281.991,96.77449,96.77449,103.76903,103.769,82.03666666666666,84.78,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,371.1523105319394,135.18256329892955,135.182561921911,142.78673521459703,142.78673518327142,82.03666666666666,84.78,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,274.93524,156.33508,156.33508,118.59978,118.59977,82.025,84.43,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,341.4471400900812,196.6341505417015,196.63414895182262,144.2979507226901,144.29795083979423,82.025,84.43,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,257.84616,78.04973,78.04974,118.20347,118.20348,81.55166666666666,83.79,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,301.60711721828164,91.02061687866227,91.02061732683603,135.66744524866726,135.66744202160504,81.55166666666666,83.79,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,298.73093,121.26363,121.26362,77.41297,77.41296,82.515,84.16,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,372.67699885222504,166.80464220208893,166.80464219820092,103.9017618676655,103.9017605707757,82.515,84.16,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,253.68372,40.71615,40.716152,233.11403,233.114,82.27,84.69,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,317.439262066192,52.04866764756093,52.048670731032914,284.0615848537708,284.06157634248973,82.27,84.69,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,237.96394,56.319813,56.31981,176.56203,176.56204,82.27333333333333,83.99,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,298.9527472747825,71.74488621586308,71.74488644865781,220.4009858381512,220.4009882350667,82.27333333333333,83.99,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,160.88835,112.792564,112.792564,213.63087,213.63089,81.58,83.74,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,174.856373924198,124.56311641166745,124.56311869540986,235.10317357201882,235.10317534748597,81.58166666666666,83.74,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,209.09402,98.8165,98.81649,146.5016,146.50163,81.88833333333334,84.39,deeplift,13
