initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,branch1.0,branch2.0,branch3.0,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,145.16131811051102,183.8680226004428,145.50845424557676,86.245,88.25,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,204.93712,101.59286,177.41197,86.22,88.04,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,207.02187129506532,102.15886879255295,179.67374033210996,86.22,88.04,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,116.17195,163.67416,173.09505,85.99666666666667,88.22,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,116.71467109328103,165.79563779252112,174.21672710783278,85.99666666666667,88.22,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,134.47089,195.95047,153.483,86.305,88.31,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,136.4465262351315,198.45615749903243,157.48351962220764,86.305,88.31,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,145.20187,190.85387,223.37904,85.76333333333334,87.91,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,146.37388446691034,192.64252117176767,225.1091793952891,85.76333333333334,87.91,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,149.1383,162.25401,135.01567,85.80333333333333,88.48,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,150.44742953053682,165.34851461663214,136.6309659892643,85.80333333333333,88.48,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,145.5159,175.69186,162.99255,85.34,87.54,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,154.7801802651837,187.63174179901853,176.59661931768116,85.34,87.54,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,180.20435,78.30613,190.33316,85.63666666666667,88.3,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,186.65986767209014,80.6309704645306,196.88888043670838,85.63666666666667,88.3,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,134.45572,168.43146,168.0252,85.64666666666666,88.33,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,142.60550764033195,177.21583994643507,180.13862004301666,85.64666666666666,88.33,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,202.1111,103.25625,139.16167,85.905,87.45,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,207.9248082054355,106.69722698363081,141.82304592628805,85.905,87.45,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,124.10294,181.68633,128.46727,85.44333333333333,87.47,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,124.76458169342479,186.20603020959382,131.68956196205622,85.44333333333333,87.47,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,135.80194,197.85464,144.71854,85.425,88.55,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,139.21672647562286,203.28123366968555,149.23696434729092,85.425,88.55,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,155.34077,225.09645,118.973434,85.35,88.3,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,162.2392251740694,237.76452325957143,123.49043099282366,85.35,88.3,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,135.8428,185.07874,151.82898,85.825,88.63,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,140.3917628169824,193.6641059000769,156.07017293710828,85.825,88.63,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,141.5281,209.70042,157.76541,85.875,87.99,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,147.2881042065617,216.98665597591224,163.44606306578228,85.875,87.99,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,132.86177,131.65091,157.54164,85.25833333333334,86.81,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,137.82068868299197,137.38922255840706,163.4175604110532,85.25833333333334,86.81,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,181.95563,140.13734,169.58127,85.59333333333333,87.7,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,185.5982856404766,141.82977785209272,173.89627482190247,85.59333333333333,87.7,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,155.39394,141.66162,163.5859,85.70833333333333,88.25,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,163.15166903244645,148.1527108573288,169.36454079898138,85.70833333333333,88.25,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,168.10507,150.63426,173.8911,85.38833333333334,88.05,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,179.24221749974595,161.63120389855752,186.31790327755147,85.38833333333334,88.05,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,129.5352,176.26108,211.60577,86.27333333333333,88.24,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,130.18680916796788,176.71849203160403,213.3281571400472,86.27333333333333,88.24,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,165.02449,178.31622,138.181,86.01,88.28,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,165.9355082996066,180.12679504743792,139.6374163164044,86.01,88.28,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,131.86377,180.5621,133.07104,85.96,88.17,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,133.90259690244164,183.1575504813939,135.9842596763124,85.96,88.17,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,205.63528,67.20696,189.63255,85.96666666666667,88.43,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,209.63836619187867,68.11905076500832,193.03121630367886,85.96666666666667,88.43,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,108.3498,168.94658,163.73672,86.10833333333333,88.65,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,109.618374398889,171.46668728121443,165.71317967792393,86.10833333333333,88.65,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,208.20479,99.93311,139.32133,86.14,88.36,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,213.18430039577405,102.3072799174778,143.42765946059546,86.14,88.36,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,138.83664,181.71106,144.3623,86.11666666666666,88.07,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,141.52782338608753,185.71442220785121,145.66707814943237,86.11666666666666,88.07,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,150.61435,215.80324,166.20992,86.00833333333334,88.18,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,152.557039125668,220.8933376624188,169.26087237246261,86.00833333333334,88.18,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,127.999115,201.58893,108.326,85.835,88.7,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,132.3844606347443,206.41339281920273,111.32442839238517,85.835,88.7,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,141.9055,191.66782,136.90598,86.18833333333333,88.51,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,144.46124372800892,196.96028533722838,140.13754392681065,86.18833333333333,88.51,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,156.88144,215.24165,140.5754,86.31,88.09,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,160.34153740474335,222.01930223300175,141.230166024434,86.31,88.09,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,138.93094,149.17322,161.69424,85.64833333333333,87.38,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,141.97002471859284,151.01322192397697,162.31851754686878,85.64833333333333,87.38,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,197.45958,123.52835,161.55807,86.14166666666667,88.04,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,198.62885628011054,124.30502350525059,164.5506864499452,86.14166666666667,88.04,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,160.52911,161.63118,180.85855,86.13,88.86,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,162.76563209175234,163.81794344662543,184.60298837611322,86.13,88.86,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,160.80167,142.59483,159.59183,85.66333333333333,88.19,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,162.26385714749443,145.259040534983,162.33339462768404,85.66333333333333,88.19,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,120.93751,167.57788,230.41624,86.34333333333333,88.62,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,121.41379825330382,168.72925805829814,232.59129752579216,86.34333333333333,88.62,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,139.88493,149.50233,129.65778,86.325,87.93,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,140.72991327994202,150.55329594437214,130.5987441902831,86.325,87.93,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,154.29291,176.74078,125.59496,86.24166666666666,88.58,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,154.26513463985694,176.92988624532967,126.1898618850375,86.24166666666666,88.58,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,196.036,48.632404,189.32036,86.26833333333333,88.68,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,196.14976999985436,49.146324775155364,192.17588622906447,86.26833333333333,88.68,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,112.636154,195.84044,150.83946,86.24666666666667,89.06,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,114.0386622942811,196.25010250160264,152.82220076375154,86.24666666666667,89.06,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,217.81161,86.66638,128.87332,86.20333333333333,88.57,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,218.62262937302668,87.40409438086235,130.82611878024343,86.20333333333333,88.57,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,140.39066,175.91673,122.50921,86.33666666666667,88.56,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,141.78703608603442,180.2566735456789,123.87261994856296,86.33666666666667,88.56,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,147.71585,231.91248,171.8658,86.22166666666666,87.76,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,149.33909569152917,233.59909411455556,173.3384022134571,86.22166666666666,87.76,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,132.4051,193.39941,127.70308,86.075,89.16,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,134.10771311108766,193.8570765347106,128.91944355726474,86.075,89.16,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,128.89194,158.76762,142.38034,86.53666666666666,89.18,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,130.68764220415827,161.8593923734327,144.55792823451466,86.53666666666666,89.18,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,141.7095,229.45187,113.2613,86.52,88.4,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,145.55787755055684,231.66372749085713,113.04307161211678,86.52,88.4,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,138.62355,164.19719,148.30074,85.98,88.08,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,140.6775134373645,166.3758779451016,149.1258764307505,85.98,88.08,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,204.98044,94.68275,158.98756,86.14,88.45,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,206.071090543445,95.38974185766625,161.75359351896913,86.14,88.45,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,118.81162,147.22275,168.33095,86.26166666666667,89.09,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,120.19546744275802,148.32612664996176,170.38815800125636,86.26166666666667,89.09,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,140.69885,159.75806,123.567,86.14166666666667,88.72,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,142.7735738338373,160.30435089279288,125.35214458934479,86.14166666666667,88.72,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,131.85817,153.26065,187.39534,85.88833333333334,87.36,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,132.91014835891917,155.19528818552155,189.52272943403938,85.88833333333334,87.36,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,151.81168,163.009,145.38007,85.48166666666667,87.11,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,153.1789293994421,165.44244202060167,147.3412420410541,85.48166666666667,87.11,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,151.02538,188.39984,154.52797,85.14666666666666,87.45,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,156.35991206254067,195.33986528789984,160.07648863851122,85.14666666666666,87.45,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,184.37813,85.94848,178.57835,85.52666666666667,86.93,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,188.30451431994146,87.46329820418327,180.85596042041024,85.52666666666667,86.93,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,139.4573,166.0901,181.2393,85.51333333333334,86.98,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,144.28240695751572,171.02818124200988,190.65140517404103,85.51333333333334,86.98,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,197.57707,114.507576,141.00275,85.76166666666667,87.28,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,203.69358093178215,119.09895496025392,144.0370662931063,85.76166666666667,87.28,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,137.77222,197.75244,147.00723,85.25166666666667,86.89,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,137.28838529948453,200.24171394496958,147.9008879745778,85.25166666666667,86.89,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,146.6718,209.41452,156.98012,85.18666666666667,87.1,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,150.4497090231571,215.18134705826992,160.73663052511517,85.18666666666667,87.1,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,142.3198,188.56934,123.87495,85.23666666666666,87.44,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,153.4445868655162,203.31502515562272,132.46027138333534,85.23666666666666,87.44,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,125.11913,186.1446,132.01437,85.75,87.26,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,129.47706547025334,196.03256414339253,137.22697825061437,85.75,87.26,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,137.0516,185.64699,154.24265,85.75,87.3,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,143.81218396184354,191.9601309850012,159.74359945887267,85.75,87.3,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,125.76102,139.22365,166.11807,85.05333333333333,86.82,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,128.38923529048154,142.8494734886653,169.2730143497072,85.05333333333333,86.82,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,181.43552,158.06064,194.52231,85.78166666666667,87.58,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,184.27292686823142,160.46192557618647,196.99760812193315,85.78166666666667,87.58,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,165.47055,162.42087,176.17372,85.355,87.38,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,172.13550121828405,167.44311254947482,182.30526523700775,85.355,87.38,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,154.59868,138.2568,157.27245,85.195,86.88,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,160.3370068450033,144.89044680576123,164.5661410142352,85.195,86.88,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,127.91938,167.6551,218.70752,86.33833333333334,88.72,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,128.8074552747855,169.23426742064785,221.58205366234577,86.33833333333334,88.72,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,171.39345,182.60811,155.22906,86.085,87.57,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,172.4414979294222,184.51068307500296,156.63470875711516,86.085,87.57,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,153.21262,195.86185,151.22755,85.98,88.06,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,159.02073522470153,205.5208087990442,156.79228891176808,85.98,88.06,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,189.91554,80.429405,184.97253,86.165,88.24,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,194.02309726099858,82.72538032466814,188.2141117056513,86.165,88.24,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,123.45358,174.90532,164.4849,86.09833333333333,88.68,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,124.73704088672694,176.71316517697483,168.39724564278745,86.09833333333333,88.68,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,210.41913,102.20459,136.1839,86.285,88.59,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,213.98479991779618,104.01441174484195,138.4256195406159,86.285,88.59,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,147.84111,206.83812,147.34164,86.08166666666666,88.4,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,149.51382559609914,209.4495645032334,150.5752101713951,86.08166666666666,88.4,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,155.65775,204.11139,177.16042,85.78166666666667,88.57,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,159.62518599307984,208.73512543359405,180.42103584006873,85.78166666666667,88.57,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,140.7453,206.59485,132.75006,85.67,88.44,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,145.40770936144497,213.03737103930465,137.07236652262011,85.67,88.44,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,133.82358,178.17029,129.68372,86.27,88.13,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,137.56829675780477,182.6367912369043,133.98801407142335,86.27,88.13,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,132.97763,202.10161,138.445,86.06666666666666,88.64,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,138.1225716948815,205.44354290753003,139.55440787035417,86.06666666666666,88.64,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,139.9521,177.53496,178.19972,85.85833333333333,88.27,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,142.23025734206016,179.29390159283494,179.02432788923983,85.85833333333333,88.27,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,185.0594,120.5443,168.79337,86.19833333333334,88.55,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,187.55168833314872,120.67529367092187,171.19404664500644,86.19833333333334,88.55,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,160.35907,169.06854,185.59279,85.87833333333333,88.02,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,162.66519466701556,170.77994413861072,189.22916695923033,85.87833333333333,88.02,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,170.07635,161.38354,171.1907,86.09333333333333,88.13,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,171.7698044935897,164.06191979867674,173.6271380829182,86.09333333333333,88.13,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,137.71217,164.18164,221.00003,86.405,88.75,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,138.67324809163736,165.0169527366081,222.39440517727158,86.405,88.75,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,158.47388,166.70058,148.93698,86.25666666666666,88.27,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,159.36248718600115,167.39679576762921,149.68389993251378,86.25666666666666,88.27,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,150.95537,229.28139,137.87933,85.94,88.26,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,151.661156213105,229.70335798600013,139.3198833290795,85.94,88.26,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,212.37553,79.52927,195.90314,86.10166666666667,88.38,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,214.63485777942665,81.52551096877173,199.40395587537918,86.10166666666667,88.38,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,104.84842,178.45111,163.51822,86.39,88.42,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,105.32494864676221,179.42336773586428,164.74998244782418,86.39,88.42,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,240.8181,80.48561,144.8679,86.41666666666667,88.19,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,242.29287871463237,81.13875797150617,146.55761072231778,86.41666666666667,88.19,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,139.70213,200.15868,127.48426,86.32666666666667,88.36,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,140.32807490813877,204.5297710831792,129.75848586085024,86.32666666666667,88.36,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,149.95467,208.96413,163.09299,86.31166666666667,88.39,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,150.44592127950452,210.4340672171084,164.48875160199213,86.31166666666667,88.39,integrated_gradients,7
