initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,branch1.0,branch1.1,branch2.0,branch2.1,branch3.0,branch3.1,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,440.76756997667366,440.7675785348761,367.4017271828508,367.40172929179124,160.88043722047243,160.88042840518193,92.19,94.62,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,570.4628,570.46295,420.83765,420.8376,746.00507,746.00507,92.29666666666667,91.68,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,405.1120219353513,405.1120208229075,246.45212484462076,246.452126352537,500.7988575397442,500.7988840007121,92.29666666666667,91.68,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,404.02475,404.02475,409.90845,409.90848,354.54572,354.54575,92.05333333333333,90.19,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,280.7012784725968,280.70128372211127,309.4389959057669,309.4389871006494,269.9523941910137,269.95239992115046,92.05333333333333,90.19,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,312.04053,312.04056,193.4831,193.48308,652.08075,652.08093,92.29833333333333,93.32,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,209.298933047559,209.29893715877535,115.88295893807755,115.88294813102455,509.18423578348927,509.1842448794737,92.29833333333333,93.32,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,532.76,532.76,318.11008,318.11014,264.94693,264.947,92.48833333333333,93.92,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,461.472235839949,461.4722446613871,244.4386517257235,244.43866193514563,236.2167665210192,236.21678660668923,92.48833333333333,93.92,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,601.0313,601.0313,561.2156,561.21564,497.3224,497.32224,92.22666666666667,92.51,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,379.9492588938159,379.9492792499222,316.96891879442126,316.9689071660196,336.7662023449541,336.7661977590592,92.22666666666667,92.51,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,1342.7397,1342.7399,762.4455,762.44543,342.97458,342.97455,91.79833333333333,94.1,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,547.8368973521852,547.836910459796,193.2000944547719,193.20008352814204,93.56918312594004,93.56918110048939,91.79833333333333,94.1,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,575.8681,575.868,632.55817,632.55817,1254.9218,1254.9219,92.80833333333334,93.26,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,174.5350588930733,174.53506966900346,230.08805519221733,230.0880559334966,574.3099417740475,574.3099426862375,92.80833333333334,93.26,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,595.876,595.876,1756.1892,1756.1887,303.3225,303.3225,92.58166666666666,92.3,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,105.86629283219769,105.86629050327583,910.7079867273325,910.7079804814388,61.542392674041984,61.542403870114256,92.58166666666666,92.3,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,152.4274,152.42744,831.1323,831.13226,127.92758,127.9276,91.98166666666667,94.66,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,104.43089429810995,104.43089050445982,601.0100710527656,601.010073391476,55.34577703513837,55.34578115562156,91.98166666666667,94.66,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,545.2158,545.2157,66.20105,66.20105,778.84973,778.8498,91.96166666666667,94.81,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,240.72451323782286,240.7244960663216,36.95095250029875,36.950957936484784,421.38713781577627,421.3871504762069,91.96166666666667,94.81,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,1029.9618,1029.962,415.11823,415.11838,378.54562,378.5455,91.95,94.24,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,438.26923921329876,438.26923643927233,191.26464510764723,191.26465445785132,137.42896240599399,137.42895586757615,91.95,94.24,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,325.4813,325.48126,712.5366,712.53656,115.2223,115.22227,92.265,94.01,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,163.5022534764606,163.50224602178025,461.1783700933502,461.178386451227,54.64839726135048,54.648399164566406,92.265,94.01,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,796.72974,796.7297,675.4923,675.49225,208.61879,208.61876,92.01333333333334,93.93,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,399.7896047784303,399.78957637296037,300.08135957306564,300.08138446173615,124.64787849766252,124.64786474995527,92.01333333333334,93.93,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,161.38177,161.38179,283.59518,283.5952,648.32306,648.32294,92.025,87.25,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,104.67558889621236,104.67558454649924,201.97022743033307,201.97023054315477,477.76020033815377,477.76018467806125,92.025,87.25,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,708.4997,708.49994,563.4254,563.4254,257.86252,257.86255,92.425,92.98,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,317.30552254549656,317.3055377007218,259.34816523221417,259.3481832375066,92.3160928847885,92.3160816693579,92.425,92.98,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,583.22546,583.22565,416.74704,416.74704,583.63,583.63007,92.28166666666667,93.21,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,278.7747106761101,278.77470730645683,178.33619397802516,178.3361992355482,344.9936178329065,344.9936278486734,92.28166666666667,93.21,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,745.848,745.8478,701.2158,701.21594,574.6819,574.68195,92.305,93.7,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,278.06297969163097,278.06295299916724,284.91410366324556,284.91408032796,219.70242662844274,219.70243532711208,92.305,93.7,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,403.00153,403.00153,224.43083,224.43091,829.93463,829.93475,92.30833333333334,93.7,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,203.2545177850631,203.25451172799518,117.63847017072315,117.63847060737606,490.9091290683825,490.90915679866157,92.30833333333334,93.7,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,927.22217,927.2222,452.07477,452.0748,353.14157,353.14157,92.635,94.5,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,537.8166115190237,537.8166423723155,142.2157024173518,142.21570659565774,132.31180681435654,132.31180328039676,92.635,94.5,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,772.04517,772.04486,512.8018,512.80176,527.95605,527.9559,92.44333333333333,93.13,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,337.8936144723946,337.89358535583096,192.93485544646066,192.93483839290872,187.51636656780275,187.51635252299354,92.44333333333333,93.13,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,493.7099,493.70987,240.48015,240.48013,156.81142,156.8114,92.79666666666667,96.18,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,448.11789677255337,448.1179130201763,234.02098319057092,234.02097174691434,154.7919246796629,154.79192495381994,92.79666666666667,96.18,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,247.20068,247.20073,260.4671,260.46707,290.60934,290.60938,93.44333333333333,96.41,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,232.38842911833402,232.3884350463355,252.59423125653555,252.59424222964648,280.2288021568333,280.22880411453946,93.44333333333333,96.41,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,195.0795,195.07948,578.50433,578.5044,146.22717,146.22716,93.075,96.51,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,231.4500130893246,231.45000980058572,615.5465912752758,615.5465509207341,176.39787686016126,176.39787814474963,93.075,96.51,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,175.08086,175.08084,450.95102,450.95117,72.77903,72.77903,92.49666666666667,96.42,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,276.4487374890667,276.44873002042425,586.7122304037738,586.7122125777266,102.15471078503393,102.15471002948901,92.49666666666667,96.42,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,284.34525,284.34525,28.199509,28.199509,365.6023,365.60226,92.30833333333334,96.17,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,356.4559795937957,356.45598746222277,37.74997257967676,37.749973476343634,446.18843910744056,446.1884628967309,92.30833333333334,96.17,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,430.47018,430.4701,173.4474,173.44739,200.92305,200.92299,92.515,96.33,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,511.55585024025316,511.55584199347663,216.89797029209373,216.89795592916767,259.55509577388113,259.55508251703674,92.515,96.33,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,206.44417,206.44421,431.83514,431.83505,83.39122,83.391205,92.65166666666667,96.62,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,220.33585947726104,220.3358425083932,459.70993223317976,459.7099247874153,99.93862925628207,99.9386243919892,92.65166666666667,96.62,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,313.93036,313.9302,264.64456,264.64453,139.66399,139.66397,92.47,96.02,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,366.39127251889954,366.39125631338527,332.69931577253453,332.69932249067807,185.97458874690315,185.97459481392636,92.47,96.02,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,116.03814,116.038155,193.93959,193.93956,428.48328,428.48328,92.70666666666666,96.23,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,166.04073001370668,166.04107528639585,256.2393125220869,256.23931134040305,528.1350566072687,528.1350798415118,92.70666666666666,96.23,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,407.06638,407.06628,242.93477,242.93481,146.24992,146.24992,92.72666666666667,96.49,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,490.7275373012591,490.72754708048035,313.5719144565595,313.57190566694584,195.594951991384,195.59495718691701,92.72666666666667,96.49,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,220.10428,220.10425,166.25626,166.25624,257.69208,257.69205,91.955,96.09,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,312.28357554569914,312.28356034658515,260.44725692832327,260.44725278509407,372.0948807696562,372.09487736047873,91.955,96.09,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,263.06564,263.06558,346.03452,346.0344,291.86594,291.86594,92.55666666666667,95.77,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,310.7185362251069,310.71852891395804,443.23505626664854,443.2350709105951,379.91515211133145,379.9151278311632,92.55666666666667,95.77,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,225.43138,225.43138,196.3573,196.35728,338.74347,338.74353,93.225,96.43,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,257.7895207667716,257.7895291426049,228.05591966896807,228.05591902051523,403.91325170309483,403.9132617418094,93.225,96.43,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,359.34296,359.34302,296.84485,296.8448,195.64172,195.64171,93.06,96.68,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,424.0909992396268,424.091000360549,353.72248634096707,353.72247414986697,230.08533260112716,230.0853371893146,93.06,96.68,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,282.7839,282.78397,263.0862,263.08627,262.77594,262.77594,93.13666666666667,97.02,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,354.45113735762556,354.45114512491824,329.55757353405875,329.55758453762695,327.66747157675223,327.66747424631274,93.13666666666667,97.02,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,569.1252,569.1252,273.55978,273.55988,164.99234,164.9923,93.15333333333334,96.22,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,423.56120378455245,423.56117380417464,203.2510649406542,203.25106740295877,113.4209178159499,113.42091527535894,93.15333333333334,96.22,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,302.1507,302.15073,253.58179,253.5818,321.27905,321.27905,93.57666666666667,96.04,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,230.1777237407892,230.17773154846333,202.31407248519233,202.3140626990022,275.81652723380796,275.81650259442347,93.57666666666667,96.04,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,227.81682,227.81677,738.9673,738.9672,230.87236,230.87239,93.25666666666666,95.63,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,156.74187777483888,156.74187424174025,602.3494078341587,602.3494113507633,193.93201169872816,193.9320200714107,93.25666666666666,95.63,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,221.19455,221.19461,636.21466,636.2145,108.391754,108.391754,93.04,95.82,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,213.99512108161767,213.99513625891237,601.3050889326591,601.305090324394,95.82431420961197,95.824311055298,93.04,95.82,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,376.59543,376.5955,53.495693,53.4957,567.9968,567.9969,92.81166666666667,95.89,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,318.61903093905966,318.61905191342015,48.03155735998516,48.031555597319226,506.0181340543403,506.0181207891282,92.81166666666667,95.89,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,530.31226,530.3122,256.0421,256.04205,247.27776,247.27771,92.86166666666666,95.54,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,433.3348398420519,433.33485396397566,206.56140194417463,206.56139836809962,195.50720359800235,195.50720455832038,92.86166666666666,95.54,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,530.2038,530.2038,867.2215,867.22156,220.54346,220.54344,93.11666666666666,95.85,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,194.73749108965484,194.73750595559028,494.35218114834595,494.3522247866704,67.97027975168558,67.97026872210743,93.11666666666666,95.85,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,504.5535,504.55362,451.96768,451.9677,232.30971,232.30977,92.66,95.43,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,454.1903234833113,454.1903106915476,385.0560098147798,385.05603786346614,204.74350959384964,204.7435037075362,92.66,95.43,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,195.01039,195.01039,249.34868,249.3487,486.93088,486.9309,92.55166666666666,96.18,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,185.40791156810494,185.40792347774538,253.25258432295422,253.25256174783482,480.83738951396515,480.83741625959,92.55166666666666,96.18,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,579.943,579.9428,379.3784,379.3784,190.38559,190.38557,92.88333333333334,96.1,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,440.1279577491123,440.12796467993917,307.79451663808277,307.79452957773884,146.16479334459427,146.16479347953356,92.88333333333334,96.1,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,266.0937,266.09366,121.715416,121.71542,273.25558,273.25552,93.17833333333333,95.65,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,325.79765370046795,325.7976422236199,162.44183152915684,162.44183907155144,329.3203193933308,329.3203291165231,93.17833333333333,95.65,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,345.62378,345.62378,450.295,450.2951,329.54138,329.54135,92.81833333333333,95.9,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,264.77485708420403,264.77557913603295,399.02793319622356,399.0279183934246,308.2731548342988,308.2731819445068,92.81833333333333,95.9,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,287.378,287.37802,183.96333,183.96335,455.81982,455.81973,93.365,95.79,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,281.9133389996574,281.91334702939656,189.94499074231314,189.94498461831407,411.32362155885494,411.3236287652017,93.365,95.79,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,489.08575,489.08582,351.63248,351.63248,301.90744,301.90753,93.32166666666667,95.7,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,400.56938165925163,400.56939020988256,288.20988687145194,288.209904120785,266.271220762479,266.27119872192446,93.32166666666667,95.7,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,462.37064,462.3706,391.8683,391.86832,392.72412,392.72412,93.135,96.28,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,373.6372445290808,373.6372182805991,342.1097006792043,342.10971142249645,300.09952417607286,300.0995039011384,93.135,96.28,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1261.5588,1261.5591,589.31323,589.313,243.14479,243.14482,92.3,95.17,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,815.3003712615779,815.3003250134925,235.7563439006486,235.7563533740722,107.41373238851051,107.41374355252692,92.3,95.17,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,496.07916,496.0791,621.48596,621.4861,809.2063,809.2061,93.36333333333333,96.29,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,218.22790517479808,218.22791142875775,257.98922974642034,257.9892049109599,411.85328337638106,411.8532740863059,93.36333333333333,96.29,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,229.73318,229.73315,1061.5526,1061.5527,197.49762,197.49765,93.085,94.25,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,154.51542615566717,154.5154152177825,846.3673913093813,846.3674111192538,102.7644113205415,102.76442462473211,93.085,94.25,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,257.33,257.32996,1133.2152,1133.215,133.04901,133.04906,92.6,95.83,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,99.2558457216708,99.25584255197336,668.3880637014934,668.3880913591254,34.93149589494698,34.93149332329021,92.6,95.83,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,551.14844,551.1485,69.574165,69.57418,827.68274,827.68256,92.41333333333333,96.09,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,349.9565801380826,349.956556500511,39.30227396858784,39.30226690901336,542.5511807191477,542.5512060671198,92.41333333333333,96.09,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,692.03864,692.03864,281.21527,281.21524,270.94836,270.9484,92.72833333333334,95.92,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,498.42269306322805,498.42271486105295,208.8941432920161,208.894128584146,180.4563947889046,180.4563951722198,92.72833333333334,95.92,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,411.4296,411.4296,806.36755,806.3676,182.13013,182.13011,92.82166666666667,96.4,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,174.90368574541213,174.90368806600327,454.56407765771934,454.5641191869023,74.49866856053698,74.49866825215277,92.82166666666667,96.4,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1107.7012,1107.7012,886.4515,886.45166,367.69348,367.69342,92.61166666666666,96.31,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,475.5390821499705,475.53910650966435,331.7639151703172,331.76393689560126,150.25823898438145,150.25824314225923,92.61166666666666,96.31,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,481.41388,481.41397,712.4767,712.4766,1601.2686,1601.2689,92.34,94.94,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,189.8828063068375,189.8828131184393,201.0778012325231,201.077797322362,866.2143485398544,866.214344431619,92.34,94.94,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,780.40924,780.40906,454.21964,454.21948,222.9235,222.92348,92.79166666666667,96.02,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,498.3915678943458,498.3915931343431,271.0984270445029,271.098430676806,126.29006899312259,126.29006747156936,92.79166666666667,96.02,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,605.55725,605.5574,353.8107,353.8106,749.0496,749.04944,92.69833333333334,95.91,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,323.76602612349757,323.7660117021501,173.41453318415302,173.41455892288943,351.17435202157503,351.1743466501805,92.69833333333334,95.91,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,406.13855,406.13852,462.2552,462.25516,405.88586,405.88586,92.69166666666666,95.98,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,225.38927762843912,225.38928520050973,299.4391708191398,299.439161390083,256.47997689146183,256.4799818813992,92.69166666666666,95.98,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,438.57397,438.5739,214.22038,214.22034,854.1471,854.14734,92.82,94.57,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,232.3602357687071,232.3602160801028,119.83334430793947,119.8333402533504,527.111792425815,527.1118214864337,92.82,94.57,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,401.43317,401.43323,308.20468,308.2047,211.35516,211.35518,93.13166666666666,95.87,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,253.43341322230899,253.43341473285497,186.21772105531065,186.21771980274087,170.2120599544676,170.21205338260427,93.13166666666666,95.87,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,532.69257,532.6926,282.8081,282.808,487.23053,487.2305,93.10833333333333,95.74,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,370.4663631082773,370.46636439228297,193.43215422521646,193.43215218763905,306.45967512084377,306.4596688328152,93.10833333333333,95.74,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,532.7527,532.7526,217.32823,217.32823,157.38187,157.38188,91.59166666666667,94.61,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,464.5023060307801,464.50232060754064,211.09316732040958,211.0931621094518,144.61336668811924,144.613361941593,91.59166666666667,94.61,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,371.3528,371.35272,354.2171,354.2171,378.34695,378.34695,93.11666666666666,94.72,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,269.20709611243103,269.20709975839964,253.95254682511575,253.95253818293372,268.8059121783773,268.8059035831694,93.11666666666666,94.72,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,137.14154,137.14153,530.7462,530.74615,144.1427,144.14273,92.79,94.79,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,162.09772259785558,162.097719293403,546.7787215153567,546.7786879284719,145.2864638849458,145.2864692914899,92.79,94.79,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,175.45328,175.45331,550.84894,550.849,94.50741,94.5074,92.51666666666667,94.55,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,217.81322316624778,217.81322213790344,601.9678862303214,601.9658068181565,100.78106525418858,100.7810574646029,92.51666666666667,94.55,integrated_gradients,3
