initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,branch1.0,branch2.0,branch3.0,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,168.6135,126.21487,193.26936,86.46166666666667,88.66,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,171.1784320978921,127.17277787464019,194.87991959141596,86.46166666666667,88.66,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,101.97463,115.796906,231.1775,86.39333333333333,88.5,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,103.9179592538264,116.54157440301096,234.5828734427913,86.39333333333333,88.5,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,125.99824,178.26335,177.09833,85.98166666666667,88.65,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,126.36935790690963,180.91780074255774,178.88599604893363,85.98166666666667,88.65,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,148.83617,156.77245,143.93605,84.63666666666667,88.0,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,161.8795238418587,177.4445620820981,159.89834209168117,84.63666666666667,88.0,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,163.99779,175.69481,146.47426,85.21833333333333,86.52,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,171.76749642724258,182.13425391572267,153.99937147513546,85.21833333333333,86.52,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,176.62178,124.39314,170.0419,84.84166666666667,87.53,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,180.45075774637655,128.81215369804374,180.34211641012013,84.84166666666667,87.53,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,141.81068,140.89731,147.43651,85.30166666666666,87.81,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,146.82886156570743,142.23325922754637,148.5756636181652,85.30166666666666,87.81,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,173.35776,161.43845,119.87702,84.55166666666666,87.59,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,180.02601570467718,168.58919158607785,122.3269662884059,84.55166666666666,87.59,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,145.52,181.62965,181.82079,85.04666666666667,87.54,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,152.58114942992097,197.18238163419275,194.20937702532464,85.04666666666667,87.54,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,141.86014,127.37299,198.18758,85.03666666666666,87.42,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,166.5435037457612,151.96902313997978,227.0878721038562,85.03666666666666,87.42,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,158.78961,152.73209,166.09912,85.33666666666667,86.57,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,171.23300747219218,158.918543189917,172.9270436158726,85.33666666666667,86.57,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,190.38182,155.33011,149.17014,84.18166666666667,87.78,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,189.55465081685864,160.08467463388843,147.87072225962666,84.18166666666667,87.78,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,177.58247,169.25432,131.06155,85.25166666666667,88.3,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,198.08028904968194,185.43959493365773,148.27448581554813,85.25166666666667,88.3,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,151.43909,134.03545,146.95538,84.91166666666666,87.15,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,167.4394965491647,153.33890803454983,162.85061411819552,84.91166666666666,87.15,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,188.50949,133.61577,160.9289,85.125,88.1,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,209.63951401161674,151.69399915910165,180.68070670671622,85.125,88.1,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,182.51875,155.95317,151.14514,85.35,87.8,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,186.05767305777488,157.4139666813006,154.88505667721938,85.35,87.8,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,163.76195,129.70703,191.77588,85.26,87.25,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,179.28107809323075,141.73309376738786,203.12692513617202,85.26,87.25,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,142.67052,141.46484,160.2799,84.87,86.74,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,153.53029988634972,152.74533541785334,172.5545621190659,84.87,86.74,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,150.64127,125.54647,136.58693,85.33166666666666,88.35,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,167.1085286659747,139.17894152107203,154.8885134834927,85.33166666666666,88.35,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,158.47507,172.41293,153.5559,85.75833333333334,88.24,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,166.43286809423148,178.53019800322085,161.64587481364626,85.75833333333334,88.24,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,189.96315,114.31175,140.30756,85.69,88.21,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,197.2284845575695,119.81588574992635,148.4361457705288,85.69,88.21,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,135.69434,138.4371,146.35516,85.89166666666667,88.26,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,142.043449416583,141.4944228583377,149.3073439996808,85.89166666666667,88.26,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,181.0512,170.3002,124.12625,85.195,87.53,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,191.38375973690734,181.8507182871287,128.26950445245458,85.195,87.53,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,139.13945,175.6072,176.3278,85.59833333333333,87.72,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,146.8246856007595,187.48565531722446,187.40883469879975,85.59833333333333,87.72,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,132.88104,113.64381,201.48442,85.27333333333333,88.22,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,146.02394896853022,124.63061893375102,219.50636590714856,85.27333333333333,88.22,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,133.89243,152.69055,191.74754,85.94833333333334,88.33,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,141.93638468155885,160.0116879078875,206.47489319052917,85.94833333333334,88.33,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,209.25977,128.93968,121.129616,84.92,88.34,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,210.8087068197813,132.13305526327275,119.1857883945709,84.92,88.34,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,182.89769,199.59628,123.2176,85.79333333333334,88.45,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,200.69093699914725,214.3586929402539,135.73459682971838,85.79333333333334,88.45,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,159.4814,133.41357,151.83023,85.83166666666666,88.44,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,172.5898176438309,150.67389072693825,165.8114678380537,85.83166666666666,88.44,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,199.17673,115.79024,125.83872,85.87333333333333,88.44,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,211.55757182244196,121.88693582541734,133.55489570433713,85.87333333333333,88.44,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,175.39832,145.19055,154.47418,85.98666666666666,88.17,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,184.41298625916676,151.46489476641906,162.81046819092865,85.98666666666666,88.17,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,152.16125,120.75564,192.73865,85.63,86.93,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,160.9700238660952,126.63512452030795,199.48913721041905,85.63,86.93,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,133.41664,152.58318,167.8205,85.43833333333333,87.81,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,143.93853294146948,166.10581892988196,181.68398384529414,85.43833333333333,87.81,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,158.52533,118.34068,149.25034,85.58333333333333,88.44,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,167.55463534817716,126.30946825288068,160.8665428495055,85.58333333333333,88.44,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,140.25252,178.25104,155.69438,86.03666666666666,88.75,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,144.19709442530777,180.5520395805814,157.48860909188622,86.03666666666666,88.75,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,222.98987,105.31407,132.58858,86.27666666666667,88.3,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,237.31572461536422,113.08417043635403,140.74367511248707,86.27666666666667,88.3,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,147.0101,150.00275,145.73405,86.28833333333333,88.4,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,150.1651409184977,153.2542334066764,147.40207897038667,86.28833333333333,88.4,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,168.60536,178.40242,130.91653,85.73833333333333,87.39,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,170.7553991374298,178.8876415824061,130.51403206155584,85.73833333333333,87.39,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,125.24149,165.8176,173.5748,86.17666666666666,87.71,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,130.46271203847874,175.85129386593903,182.99791031882953,86.17666666666666,87.71,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,144.39862,87.93838,221.94328,85.84166666666667,88.55,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,150.11316255802492,89.67116592972582,226.18361152644434,85.84166666666667,88.55,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,94.15449,140.34933,188.9939,86.045,89.11,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,96.0182405538317,142.20405642206163,195.946621932917,86.045,89.11,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,235.99866,116.41933,99.16526,85.88333333333334,89.24,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,238.97201915962665,117.39386423381625,99.0282834693973,85.88333333333334,89.24,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,172.24255,186.58488,93.587,86.10833333333333,88.32,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,177.46944769198626,193.8010133672158,95.60934764437599,86.10833333333333,88.32,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,151.2462,108.04211,159.6417,86.25333333333333,88.6,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,159.35029773930617,114.19572924835487,166.67787540546624,86.25333333333333,88.6,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,216.40234,105.74617,109.00594,86.03833333333333,88.62,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,221.492689732579,108.32642314457624,114.13038348613378,86.03833333333333,88.62,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,179.10262,123.59836,169.66933,86.45666666666666,88.42,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,183.36083057319863,126.80658352123915,174.84661623571404,86.45666666666666,88.42,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,111.71519,115.08445,220.12086,86.45,86.22,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,114.83560715308565,118.2617115585664,225.4717555486829,86.45,86.22,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,129.94771,171.54785,167.13193,85.83333333333333,87.66,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,132.05261879678787,178.83709085915515,170.70562417853074,85.83333333333333,87.66,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,145.84622,159.04236,140.02675,84.405,87.07,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,159.67733809785892,177.98113425454835,156.00093174684645,84.405,87.07,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,153.18495,164.64084,148.31378,85.38333333333334,87.7,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,163.77120962393673,173.86001817853864,158.79183013116287,85.38333333333334,87.7,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,177.22641,127.38283,180.72246,84.795,86.71,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,180.05809783088853,131.00227090838072,189.36847302163238,84.795,86.71,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,153.85173,147.27518,159.1937,85.08333333333333,87.33,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,161.37965563723665,150.65651549679518,162.18108971841127,85.08333333333333,87.33,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,192.68753,166.05476,119.65951,83.84333333333333,87.06,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,197.60784110869096,167.94011142585532,119.54631757041587,83.84333333333333,87.06,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,129.7041,154.73018,156.89464,85.01333333333334,87.36,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,135.262734667404,166.07902372308436,166.19136938470874,85.01333333333334,87.36,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,144.44191,137.83127,197.52927,84.52666666666667,87.86,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,155.94374003295283,150.13511561064362,214.73867478338585,84.52666666666667,87.86,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,153.50496,165.05215,181.07962,85.22333333333333,87.69,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,161.69642098197968,167.88077478324436,186.31782790181967,85.22333333333333,87.69,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,185.90593,157.39893,154.24878,84.42666666666666,86.78,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,196.07718623926715,169.46576668507623,164.05855815790426,84.42666666666666,86.78,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,175.67638,184.65323,144.35197,85.12333333333333,87.19,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,188.06182047245466,194.64726692316626,156.79579126325604,85.12333333333333,87.19,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,160.17397,138.2825,160.11569,85.135,87.33,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,173.61431877609263,152.77960862795695,176.0621624309417,85.135,87.33,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,177.81967,112.507286,146.97061,84.88166666666666,87.75,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,187.85208287471363,117.19398596036109,155.44608624364713,84.88166666666666,87.75,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,188.47578,162.20932,147.095,85.28166666666667,87.45,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,203.44124572990472,172.89905288472374,159.13223413923924,85.28166666666667,87.45,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,154.89923,123.5568,187.03938,85.21166666666667,87.43,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,161.4194417672837,128.9419503393653,194.03282000356626,85.21166666666667,87.43,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,146.5815,145.28027,181.95596,84.5,87.09,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,157.79821873107255,159.1869626929317,195.71954478268592,84.5,87.09,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,175.10329,148.11708,163.79947,85.39,88.0,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,191.57314096993767,165.84460237152635,183.65294547588633,85.39,88.0,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,151.99545,179.06474,161.48772,85.96166666666667,88.38,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,159.77228857136495,188.0620743413227,169.16972011798447,85.96166666666667,88.38,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,194.1885,126.203766,165.84067,85.67833333333333,88.11,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,207.97828134556164,136.16890983319126,181.60921994821834,85.67833333333333,88.11,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,133.93402,144.74504,147.18645,85.87833333333333,88.33,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,142.2921158205681,150.93280423589212,152.37539506674938,85.87833333333333,88.33,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,194.9614,173.97441,136.55661,85.07833333333333,87.27,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,202.55995568940492,181.95468603658668,139.95320296374203,85.07833333333333,87.27,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,138.66911,175.81422,174.92757,85.735,87.8,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,148.5506904957186,192.32805471451184,187.1998044810962,85.735,87.8,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,145.43932,139.55687,224.15579,85.30666666666667,87.61,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,155.1048070824227,147.837614388946,236.40375377723097,85.30666666666667,87.61,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,136.1101,158.95552,187.934,85.455,87.64,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,142.9926306136264,162.46625828325364,194.3268094597557,85.455,87.64,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,215.73177,143.96841,138.37344,85.145,88.09,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,224.7363748285083,152.44414530835647,143.65799240592702,85.145,88.09,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,176.32637,198.42708,129.83481,85.765,88.41,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,192.6802805725623,213.59452811994382,142.4835369175926,85.765,88.41,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,180.05232,135.52132,160.0648,85.68833333333333,87.89,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,193.46869833127363,145.34999649192045,169.79816955642715,85.68833333333333,87.89,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,188.42497,118.12159,143.39491,85.76166666666667,88.72,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,199.52440744111314,122.784608765685,151.8105937716914,85.76166666666667,88.72,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,179.9256,157.60747,151.12727,86.00666666666666,88.36,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,188.45214929339554,163.12261742416248,158.398106098122,86.00666666666666,88.36,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,141.4036,122.34032,206.39558,86.10333333333334,88.73,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,149.56380461834934,128.2105325684553,215.73728645456535,86.10333333333334,88.73,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,140.0544,162.89326,185.46722,85.29666666666667,88.04,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,145.38486701014082,170.43572759196988,193.47974800479395,85.29666666666667,88.04,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,167.55942,110.129074,149.33278,85.66166666666666,88.17,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,174.857608308434,113.97900122782154,158.31821647397243,85.66166666666666,88.17,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,134.72417,194.12987,151.5923,86.245,88.66,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,138.58848828129032,197.15978706551059,153.85400640441458,86.245,88.66,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,235.49472,130.31828,159.81306,86.07833333333333,88.42,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,253.62988399953971,141.68858177959694,171.90123554456554,86.07833333333333,88.42,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,158.91672,163.60097,166.96974,86.08,88.14,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,165.68874547938535,166.81071907068247,169.6923055326424,86.08,88.14,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,175.60954,160.0211,128.07669,85.57166666666667,87.78,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,179.84209406401197,163.7582017039158,129.54612429432086,85.57166666666667,87.78,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,130.2804,186.11699,167.9265,85.985,88.29,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,134.50513910709572,194.29155799513717,175.9759015448312,85.985,88.29,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,156.0041,93.26176,232.91347,85.875,88.14,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,164.8775218131804,97.33749667213787,239.65940525811783,85.875,88.14,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,106.970894,172.54959,212.44441,86.09833333333333,88.27,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,110.61919220905176,177.3713988679171,219.29094402967743,86.09833333333333,88.27,integrated_gradients,7
