initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,branch1.0,branch1.1,branch2.0,branch2.1,branch3.0,branch3.1,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,175.56879045165883,175.56879809166338,619.2392168056916,619.239259762242,155.8880113083106,155.88800894849584,92.79333333333334,94.93,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,123.08287,123.08286,260.13123,260.1313,546.296,546.2961,92.50333333333333,95.08,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,106.06690895924854,106.06691702208144,207.9195952229824,207.91960254362698,472.1369615687661,472.1369665061822,92.50333333333333,95.08,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,613.6268,613.62665,1159.9508,1159.9508,2061.158,2061.1582,92.37333333333333,94.54,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,145.80496499182007,145.8049623020744,330.2510830620839,330.2510835334209,1123.911966849671,1123.9119496535388,92.37333333333333,94.54,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,631.327,631.3271,417.22922,417.22922,453.42477,453.4248,92.28333333333333,93.3,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,388.00386725895044,388.0038509440592,272.9048460005674,272.9048505754005,225.4266962420106,225.42670139539624,92.28333333333333,93.3,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,275.99805,275.99808,474.7897,474.78992,594.5716,594.57184,92.79,95.07,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,190.68033566829712,190.6803407579135,250.86467911787287,250.86469133752982,357.9205772939439,357.9205703426203,92.79,95.07,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,700.9204,700.92053,405.77042,405.77042,691.34546,691.34546,91.94166666666666,94.51,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,280.4535559969648,280.45356095434147,170.87432221272627,170.87432239037977,324.418543795034,324.4185361202282,91.94166666666666,94.51,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,1021.9356,1021.9356,464.91766,464.91763,504.173,504.173,92.795,93.58,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,519.3098020441878,519.3098097083491,209.58506266376122,209.58504946657385,180.0411321939049,180.04113975100014,92.795,93.58,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,2147.132,2147.1318,659.59235,659.5923,1196.2472,1196.2474,92.74,93.3,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,903.725511632139,903.7255415894234,190.22366068167224,190.22365998316727,341.11552320337603,341.11552453432876,92.74,93.3,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,548.59033,548.5903,461.53595,461.53583,1202.1885,1202.1887,92.69166666666666,94.96,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,263.7836561360117,263.7836537542728,197.85006267885188,197.8500679462257,741.343974390308,741.3439753617268,92.69166666666666,94.96,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,1207.4169,1207.4171,1169.9836,1169.9835,163.06232,163.06227,92.91666666666667,91.89,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,649.0385299430295,649.0385407969595,625.4245260945331,625.424486241703,58.999111294387916,58.99911019550947,92.91666666666667,91.89,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,691.34717,691.3472,468.37317,468.37332,395.3187,395.31866,92.61833333333334,93.72,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,262.2091323781052,262.2091325108161,208.9566026126662,208.95660222651463,193.2420737189855,193.2420623724153,92.61833333333334,93.72,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,1404.2642,1404.2643,234.49818,234.4983,1604.8716,1604.8721,92.50666666666666,92.31,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,492.6828627526508,492.68286284048105,72.77267588523219,72.77267828178728,743.1963543649022,743.1963725252531,92.50666666666666,92.31,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,801.4535,801.45355,556.22925,556.2294,1034.2072,1034.2069,92.53,93.7,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,325.39683268070075,325.39684664760404,212.04087778525727,212.04086014430533,443.8632682137562,443.8632743790519,92.53,93.7,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,643.19006,643.19,666.77704,666.7769,571.7429,571.743,92.57833333333333,94.19,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,244.3172006521929,244.31720416915883,268.2051002367177,268.2050995294673,254.83703340695968,254.83703495080084,92.57833333333333,94.19,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,475.17868,475.17877,599.4118,599.41187,2787.8691,2787.8694,92.56,93.07,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,93.7129785803173,93.71297525740958,125.38819597878037,125.38819648965661,2146.1733271542726,2146.1732667024626,92.56,93.07,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,613.51685,613.51715,1226.8984,1226.899,487.22983,487.2298,92.83,92.99,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,182.09819318700755,182.0981941779429,545.7329420550767,545.732931920314,161.7554574843179,161.75545740089115,92.83,92.99,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,351.62985,351.62988,861.14716,861.14703,1690.906,1690.9065,92.71,93.53,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,81.25962746389293,81.25963136594781,191.2857782016041,191.28577921436212,764.5148640659147,764.5148812528495,92.71,93.53,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,471.12366,471.12363,1080.9899,1080.9899,1080.8807,1080.8805,92.58333333333333,92.55,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,121.8893886224928,121.88938731151147,486.22477366433594,486.2247954944917,495.7029201817599,495.70291224743994,92.58333333333333,92.55,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,979.19366,979.1936,564.6034,564.60345,686.6317,686.6316,92.26166666666667,93.15,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,421.9351374889418,421.9351370599786,319.00070354003776,319.0007005865218,292.1492821275004,292.14928412388406,92.26166666666667,93.15,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,644.2319,644.232,1357.1774,1357.1768,1642.6625,1642.6622,92.61166666666666,93.26,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,209.73884702918247,209.73884911039187,504.03686626821104,504.0368778471423,646.1866539571234,646.1866343110289,92.61166666666666,93.26,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,1461.9694,1461.9696,1196.7603,1196.7604,1815.0753,1815.0752,92.51166666666667,92.03,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,295.3884291405107,295.38843823151757,207.82931441165533,207.82931552445504,522.7530388421412,522.7530583894428,92.51166666666667,92.03,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,518.19965,518.1996,222.44414,222.44418,365.09183,365.09167,92.18666666666667,95.69,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,448.56608346294655,448.5660732229646,234.55595658035068,234.55596175110588,328.8276294120791,328.82762848162827,92.18666666666667,95.69,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,466.69785,466.69788,147.39731,147.39725,295.52103,295.521,92.305,96.44,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,464.99090736929736,464.99093712652996,219.16165322756905,219.16165661907573,354.63054056131557,354.6305320110455,92.305,96.44,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,126.433075,126.43313,109.47921,109.479225,321.3279,321.32794,91.85166666666667,95.7,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,191.00696243384903,191.0069584182808,205.4084255397261,205.4084215726137,393.87489574050204,393.87488537106964,91.85166666666667,95.7,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,472.2752,472.27527,463.0218,463.02173,75.71417,75.71417,91.60166666666667,95.4,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,393.89501109312084,393.8950132317541,413.22043952559164,413.2204366320977,74.0149505269936,74.01495424118596,91.60166666666667,95.4,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,268.73575,268.73572,223.57791,223.57793,238.81483,238.81487,91.56833333333333,95.73,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,332.8911477260562,332.891153547994,284.88523402586287,284.88523614470967,283.6886498842157,283.6886497452642,91.56833333333333,95.73,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,448.94492,448.9449,102.544365,102.54434,581.3856,581.3858,91.655,95.97,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,292.0762030232677,292.0762036805397,75.6996715423643,75.69966946560528,416.3537927418077,416.35378961978205,91.655,95.97,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,517.7711,517.77106,368.3201,368.32,622.69037,622.6903,92.29833333333333,96.49,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,305.15052543648744,305.150520439011,277.6152549449358,277.61525161524924,414.9135540732346,414.91355195922904,92.29833333333333,96.49,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,601.2881,601.2882,617.3749,617.37476,479.69897,479.69894,91.62,95.72,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,273.8114480013429,273.8114503119489,307.80818096592844,307.8081658539744,254.81974549780978,254.81974547888527,91.62,95.72,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,230.88072,230.88072,182.2991,182.29907,1020.72595,1020.72577,91.24333333333334,95.57,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,137.1925913088833,137.1926000119582,100.90556182859906,100.90556462195892,806.6768538576043,806.6768654868066,91.24333333333334,95.57,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,172.83237,172.83241,529.92145,529.9215,249.10794,249.10794,91.98333333333333,96.03,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,204.67221104707846,204.67222035240076,537.3518041172579,537.3518227539178,292.8404909474557,292.84049868547186,91.98333333333333,96.03,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,120.79741,120.79741,237.86234,237.86232,333.49326,333.49326,92.03833333333333,95.62,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,136.85558306147888,136.85558171179662,237.19895933974473,237.198959857111,362.911941838904,362.91194347889626,92.03833333333333,95.62,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,195.65721,195.65721,369.0626,369.06262,479.3671,479.367,92.32,96.31,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,130.04902492659048,130.04902421063838,306.2378242067508,306.2378272572059,392.35187339617875,392.3518603108178,92.32,96.31,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,559.7587,559.75854,337.59088,337.59082,459.2343,459.23444,91.67666666666666,96.21,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,426.68468593776765,426.68467382847666,248.20252653344198,248.20253456708193,258.1206469318341,258.1206437952579,91.67666666666666,96.21,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,293.39,293.39005,349.09937,349.09937,486.5789,486.57892,92.32666666666667,96.07,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,326.6720611047441,326.67205415997574,334.2881032353083,334.2881047352331,434.9668906075925,434.96688559018713,92.32666666666667,96.07,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,461.15082,461.1508,278.71286,278.71292,456.64276,456.6429,91.50333333333333,95.78,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,224.50543481612453,224.50543051872012,176.60688554958884,176.6068861668019,292.97668011536985,292.97669870039255,91.50333333333333,95.78,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,683.56146,683.56134,303.38193,303.3819,460.8716,460.8717,92.76166666666667,94.88,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,490.78691161928487,490.7869092006989,217.40469818315268,217.40470134509334,286.94208161156104,286.94208874003425,92.76166666666667,94.88,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,978.30194,978.302,342.72836,342.72836,598.7648,598.76465,92.805,96.35,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,495.9277178290592,495.92770853669543,189.7832574335364,189.78324668802847,305.9387274589433,305.9387338096471,92.805,96.35,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,224.6652,224.66524,253.062,253.06198,646.91174,646.91174,92.54333333333334,95.88,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,179.7471899222238,179.7471910832921,186.19562761483581,186.19563483336455,487.37507426031823,487.37506885697036,92.54333333333334,95.88,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,991.36255,991.3625,722.7823,722.78235,107.52192,107.52196,92.48333333333333,96.35,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,618.7358450941246,618.7358229564827,411.6406605192021,411.6406562188676,75.06946658038157,75.0694669939061,92.48333333333333,96.35,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,714.06213,714.06195,504.3985,504.3984,546.78394,546.784,93.07333333333334,96.1,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,387.2526492797987,387.2526419803878,264.5487004075461,264.548698722185,237.077982912641,237.0779839365966,93.07333333333334,96.1,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,959.1166,959.11646,199.29338,199.29344,1114.679,1114.679,92.81833333333333,96.28,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,435.26971142229195,435.269702273008,84.16215692067964,84.1621556395527,584.319659141635,584.3196526971948,92.81833333333333,96.28,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,889.35333,889.35315,536.40344,536.4032,1129.7018,1129.7019,92.89666666666666,96.39,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,376.3520932264089,376.3520753833702,234.24104484764976,234.24103749393672,562.7326566670437,562.7326668218751,92.89666666666666,96.39,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,704.3995,704.3995,696.9592,696.9595,551.36975,551.3698,92.35166666666667,94.92,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,305.0075390256084,305.00752560405,307.32810435094603,307.32808892102634,266.76126321698626,266.76124919589256,92.35166666666667,94.92,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,365.09555,365.09558,272.40305,272.403,1606.9897,1606.9902,92.17,95.85,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,147.11862428450115,147.11862820483398,96.9603050155601,96.96030948958045,1296.6063393058073,1296.6064179377042,92.17,95.85,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,330.155,330.15494,1332.1766,1332.1769,459.22046,459.22052,92.68,95.7,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,133.624977820528,133.62498110311293,940.2538936253965,940.253911944618,201.80699987754832,201.80699951079802,92.68,95.7,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,281.63483,281.63483,545.9397,545.9397,835.7803,835.78033,92.76833333333333,96.05,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,133.52890251654912,133.5289066903004,271.13610328914444,271.13610771379,502.510834194134,502.51083788660225,92.76833333333333,96.05,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,417.52213,417.5222,690.5405,690.54047,1012.59717,1012.5971,92.665,96.39,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,139.08360446755384,139.08360400096763,271.98780576074097,271.987804889127,490.28045080443286,490.28045436915426,92.665,96.39,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,967.86163,967.86145,456.63605,456.6361,622.31476,622.31464,92.155,95.94,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,479.41350033168305,479.41349651299123,227.0182072069249,227.01821208631654,204.5325773554344,204.53258156698644,92.155,95.94,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,325.6398,325.63983,346.9195,346.91956,485.7865,485.78647,93.08333333333333,96.49,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,290.3868323133007,290.3868313819573,271.1488836423835,271.14889098716236,373.37450158626143,373.37451131911814,93.08333333333333,96.49,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,933.3686,933.36847,623.21545,623.21545,1007.75964,1007.75964,91.98833333333333,95.76,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,270.56226871365675,270.5622716927416,188.42090388187387,188.42090653804374,370.4014586840732,370.4014680005437,91.98833333333333,95.76,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,652.556,652.5561,389.49207,389.492,542.81555,542.81555,93.02333333333333,93.15,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,383.529069380238,383.52906310673757,246.74444639642363,246.74443822266088,279.1072822823494,279.1072835494357,93.02333333333333,93.15,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1713.0775,1713.0774,547.6473,547.6474,914.6783,914.67804,93.025,95.29,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,777.4534619337959,777.4534530333508,177.49530571998412,177.49531561032774,282.83473770761555,282.83473802322425,93.025,95.29,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,582.0532,582.05304,570.2796,570.27954,1396.214,1396.2139,92.725,95.09,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,239.7068136524227,239.7068173361147,213.19412914180597,213.1941245056372,800.2826317434825,800.2826309052085,92.725,95.09,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1232.6077,1232.6074,1105.8198,1105.8198,150.86763,150.86758,93.02666666666667,96.26,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,598.1855746254431,598.1855691832388,508.1688679356054,508.16886017335685,69.0545438139385,69.0545441620337,93.02666666666667,96.26,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,506.64398,506.644,455.43054,455.43066,275.34888,275.3489,93.20333333333333,96.28,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,368.80135132661917,368.80134958384133,360.6640870293375,360.6640918831061,186.95420371462453,186.9542113755945,93.20333333333333,96.28,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1434.8016,1434.8015,359.86322,359.86325,1729.1836,1729.1836,92.77,96.59,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,548.6204208664049,548.620411573563,85.75022407643198,85.75022211922234,833.6406941822436,833.6407082079204,92.77,96.59,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,718.6772,718.6772,377.5565,377.55652,935.0403,935.0404,92.94,95.4,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,305.74782362469847,305.7478323916258,225.31210765565507,225.3120850385422,460.054670635788,460.0546681935185,92.94,95.4,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1268.9562,1268.9564,1197.919,1197.9188,905.53845,905.53827,92.795,94.5,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,398.50945779785053,398.5094721598801,356.8882167880543,356.88821970943064,271.28353052121685,271.2835207925502,92.795,94.5,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,366.93863,366.9387,313.02493,313.0249,1860.7637,1860.7635,92.63833333333334,94.63,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,111.0413769015181,111.04138055845014,90.39034669113883,90.39034148658816,1359.0014324712376,1359.0013932661113,92.63833333333334,94.63,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,904.1162,904.11615,2655.7969,2655.7966,747.41156,747.4116,92.86333333333333,95.82,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,214.52742226740588,214.5274219909738,1709.678997115855,1709.678952463288,199.82812438564522,199.82812683900667,92.86333333333333,95.82,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,391.0527,391.05276,763.67975,763.6799,1390.4408,1390.4407,93.11166666666666,96.24,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,93.99702612692218,93.99702165269338,180.53245320152283,180.53246098573717,621.271023346956,621.2710124518372,93.11166666666666,96.24,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,477.68045,477.68042,731.72797,731.7282,1235.8735,1235.8737,92.95666666666666,93.67,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,181.0240376012053,181.02404209769418,302.48818458003933,302.4881759625299,588.5657082398526,588.5657016861463,92.95666666666666,93.67,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1097.6636,1097.6636,601.48834,601.4882,584.5277,584.5278,92.50166666666667,96.51,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,499.7714794942628,499.77146979581653,261.3288878863573,261.32888364969307,180.60856586339216,180.608567470254,92.50166666666667,96.51,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,535.30994,535.31,740.89746,740.8975,1257.6913,1257.6914,93.27833333333334,94.44,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,195.01272773071184,195.01273108995738,285.45598799470196,285.4559854834246,554.6216756294782,554.6216925048193,93.27833333333334,94.44,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1150.6154,1150.6151,801.49255,801.4925,1567.0173,1567.0173,92.46166666666667,95.85,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,332.02556621908434,332.0255668695411,185.632614869281,185.63261779724786,615.3294609223815,615.329454906099,92.46166666666667,95.85,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,439.0398,439.03976,199.5464,199.54645,347.86856,347.86847,91.39666666666666,94.46,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,406.78737439747493,406.7873852274243,201.93133753621478,201.931336747066,324.8594247098598,324.8594117143927,91.39666666666666,94.46,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,647.7924,647.7924,214.73749,214.73743,396.10614,396.10623,91.74333333333334,92.36,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,457.55687777832645,457.55688052230477,193.86059511914254,193.86059107963843,311.3320717324447,311.33207089260486,91.74333333333334,92.36,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,157.36,157.36002,151.46144,151.46144,355.20078,355.20068,90.81666666666666,94.31,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,212.45322816608675,212.45322971319447,226.86620564561946,226.8662025652041,479.52069691776995,479.5207047480683,90.81666666666666,94.31,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,816.4752,816.47516,645.55945,645.55963,86.163826,86.16384,91.58166666666666,95.03,deeplift,3
